Date,Id,Total electricity consumption,Air Temperature,Radiant Temperature,Operative Temperature,Outside Dry-Bulb Temperature,Glazing,Walls,Ceilings (int),Floors (int),Ground Floors,Partitions (int),Roofs,External Infiltration,External Vent.,General Lighting,Computer + Equip,Occupancy,Solar Gains Interior Windows,Solar Gains Exterior Windows,Zone Sensible Heating,Zone Sensible Cooling,Sensible Cooling,Total Cooling,Mech Vent + Nat Vent + Infiltration
24/01/02,569,55.69,24,29.55,26.78,28.76,4.39,-0.68,0.75,0.06,-1.71,0.16,2.86,3.23,5.27,10.21,10.01,6.47,0.13,12.49,0,-52.91,-77.79,-150.21,6.96
24/01/02,570,44.63,24,29.24,26.62,27.99,3.17,0.36,1.89,1.61,-1,0.3,2.81,2.71,1.57,10.21,10.01,3.23,0.08,8.09,0,-44.46,-55,-105.15,3.65
24/01/02,571,37.08,24,28.72,26.36,27.13,1.6,1.66,3.34,3.64,0.07,0.48,2.93,2.13,0.7,10.21,10.01,1.62,0.01,0.8,0,-38.69,-42.86,-73.55,2.21
24/01/02,572,10.01,28.5,28.57,28.54,25.84,0.15,0.11,1.83,0.78,-1.36,0.19,0.64,-1.84,0,0,10.01,0,0,0,0,0,0,0,0.71
24/01/02,573,0.54,28.42,28.62,28.52,24.95,-0.75,0.09,1.21,-0.01,-1.37,0.18,0.12,-2.4,0,0,0.54,0,0,0,0,0,0,0,0.71
24/01/02,574,0.54,27.72,28.44,28.08,24.05,-1.07,0.74,1.63,0.62,-1.06,0.29,0.19,-2.55,0,0,0.54,0,0,0,0,0,0,0,0.71
24/01/02,575,0.54,27.46,28.29,27.88,23.48,-1.2,1.05,1.71,0.91,-0.93,0.34,0,-2.77,0,0,0.54,0,0,0,0,0,0,0,0.71
25/01/02,576,0.54,27.24,28.15,27.69,22.59,-1.26,1.24,1.69,1.08,-0.84,0.37,-0.18,-3.24,0,0,0.54,0,0,0,0,0,0,0,0.71
25/01/02,577,0.54,26.97,27.97,27.47,21.91,-1.64,1.49,1.78,1.33,-0.66,0.42,-0.21,-3.53,0,0,0.54,0,0,0,0,0,0,0,0.71
25/01/02,578,0.54,26.71,27.78,27.24,21.17,-2.06,1.69,1.85,1.55,-0.51,0.45,-0.26,-3.87,0,0,0.54,0,0,0,0,0,0,0,0.71
25/01/02,579,0.54,26.49,27.59,27.04,20.99,-2.13,1.85,1.85,1.73,-0.38,0.48,-0.39,-3.85,0,0,0.54,0,0,0,0,0,0,0,0.71
25/01/02,580,0.54,26.33,27.43,26.88,20.6,-2.06,1.89,1.74,1.77,-0.32,0.49,-0.54,-4.02,0,0,0.54,0,0,0,0,0,0,0,0.71
25/01/02,581,0.54,26.3,27.3,26.8,21.61,-1.71,1.86,1.59,1.72,-0.28,0.49,-0.66,-3.28,0,0,0.54,0,0,0,0,0,0,0,0.71
25/01/02,582,0.97,24,26.99,25.49,21.84,-1.53,3.14,2.62,3.45,0.78,0.7,0.22,-1.51,0,0,0.54,0,0,0,0,-10.63,-1.95,-1.95,4.54
25/01/02,583,0.54,24,26.62,25.31,21.69,-1.61,3.34,2.84,3.78,0.88,0.74,0.29,-1.62,0,0,0.54,0,0,0,0,-9.31,0,0,4.78
25/01/02,584,20.74,24,26.66,25.33,22.17,-0.68,1.78,0.57,1.44,-0.48,0.49,-1.43,-1.28,0,10.21,10.01,1.62,0.01,1.56,0,-23.08,0,0,13.63
25/01/02,585,28.31,24,27.05,25.52,23.77,1.45,0.51,-1.41,-1.7,-2.22,0.31,-2.47,-0.17,0.05,10.21,10.01,3.23,0.1,10.6,0,-27.51,-21.99,-31.71,9.84
25/01/02,586,35.42,24,27.83,25.92,25.79,4.54,-1.28,-3.75,-5.4,-3.99,0.07,-3.3,1.22,1.64,10.21,10.01,6.47,0.21,22.04,0,-37.39,-46.6,-58.97,6.7
25/01/02,587,42.25,24,28.34,26.17,27.81,5.78,-1.86,-3.75,-4.78,-3.12,0.01,-2.04,2.59,2.79,10.21,10.01,6.47,0.23,21.31,0,-42.74,-62.37,-89.72,6.56
25/01/02,588,48.32,24,28.9,26.45,28.91,7.25,-2.46,-3.67,-5.64,-3.7,-0.06,-0.8,3.33,3.98,10.21,10.01,6.47,0.31,23.99,0,-48.03,-73.42,-117.04,6.65
25/01/02,589,47.6,24,29.25,26.62,29.35,7.51,-2.59,-3.01,-4.54,-3.03,-0.06,0.62,3.62,3.66,10.21,10.01,4.85,0.33,22.2,0,-48.89,-69.7,-116.13,5.24
25/01/02,590,46.06,24,29.51,26.76,29.06,7.3,-2.77,-2.73,-3.87,-2.94,-0.09,1.27,3.43,2.33,10.21,10.01,4.85,0.29,22.25,0,-48.84,-68.53,-109.22,5.03
25/01/02,591,46.16,24,29.75,26.87,28.8,7.06,-2.67,-2.24,-3.65,-3.14,-0.09,1.73,3.26,5.31,10.21,10.01,6.47,0.26,22.57,0,-54.28,-78.95,-107.33,6.97
25/01/02,592,42.31,24,29.71,26.86,28.42,5.71,-1.88,-0.81,-1.9,-2.39,0.01,2.54,3,3.64,10.21,10.01,6.47,0.19,18.01,0,-52.06,-74.7,-90,6.67
25/01/02,593,40.89,24,29.66,26.83,28.08,4.97,-1.29,0.03,-1.23,-2.38,0.08,2.57,2.77,3.68,10.21,10.01,6.47,0.16,16.33,0,-51.57,-72.39,-83.63,6.75
25/01/02,594,37.36,24,29.3,26.65,27.13,3.17,0.02,1.78,1.34,-1,0.26,3.09,2.13,1.28,10.21,10.01,3.23,0.09,8.99,0,-44.02,-52.1,-72.44,3.68
25/01/02,595,32.91,24,28.73,26.36,25.98,1.29,1.45,3.5,3.7,0.1,0.45,3.28,1.35,0.42,10.21,10.01,1.62,0.01,0.74,0,-37.64,-40.23,-54.75,2.19
25/01/02,596,10.01,27.7,28.51,28.11,24.6,-0.21,0.23,2.26,1.1,-1.18,0.2,1.07,-2.15,0,0,10.01,0,0,0,0,0,0,0,0.71
25/01/02,597,0.54,27.82,28.49,28.15,23.69,-1.06,0.26,1.69,0.45,-1.22,0.21,0.34,-2.87,0,0,0.54,0,0,0,0,0,0,0,0.71
25/01/02,598,0.54,27.43,28.31,27.87,23.13,-1.3,0.83,1.92,0.94,-0.98,0.3,0.23,-2.99,0,0,0.54,0,0,0,0,0,0,0,0.71
25/01/02,599,0.54,27.28,28.17,27.72,23.09,-1.22,1.07,1.85,1.08,-0.91,0.34,0,-2.91,0,0,0.54,0,0,0,0,0,0,0,0.71
26/01/02,600,0.54,27.19,28.05,27.62,22.95,-1.15,1.17,1.7,1.06,-0.87,0.36,-0.17,-2.95,0,0,0.54,0,0,0,0,0,0,0,0.71
26/01/02,601,0.54,27.07,27.92,27.49,23.05,-1.4,1.29,1.66,1.12,-0.77,0.39,-0.21,-2.8,0,0,0.54,0,0,0,0,0,0,0,0.71
26/01/02,602,0.54,26.97,27.8,27.38,22.95,-1.39,1.34,1.55,1.13,-0.72,0.4,-0.34,-2.8,0,0,0.54,0,0,0,0,0,0,0,0.71
26/01/02,603,0.54,26.86,27.67,27.27,22.99,-1.47,1.4,1.49,1.19,-0.64,0.41,-0.42,-2.7,0,0,0.54,0,0,0,0,0,0,0,0.71
26/01/02,604,0.54,26.75,27.55,27.15,22.73,-1.4,1.41,1.4,1.2,-0.59,0.42,-0.5,-2.8,0,0,0.54,0,0,0,0,0,0,0,0.71
26/01/02,605,0.54,26.51,27.41,26.96,21.81,-1.65,1.5,1.43,1.32,-0.45,0.43,-0.45,-3.28,0,0,0.54,0,0,0,0,0,0,0,0.71
26/01/02,606,0.54,26.26,27.24,26.75,21.4,-2.02,1.63,1.55,1.5,-0.28,0.45,-0.33,-3.4,0,0,0.54,0,0,0,0,0,0,0,0.71
26/01/02,607,0.54,26.17,27.1,26.63,21.71,-2.06,1.62,1.5,1.51,-0.22,0.45,-0.38,-3.12,0,0,0.54,0,0,0,0,0,0,0,0.71
26/01/02,608,0.54,26.18,27.05,26.61,22.21,-1.54,1.3,0.97,0.81,-0.73,0.4,-0.81,-2.77,0,0,0.54,0,0.02,2,0,0,0,0,0.71
26/01/02,609,0.54,26.61,27.51,27.06,23.52,0.79,-0.34,-1.44,-2.93,-3.32,0.16,-2.37,-2.14,0,0,0.54,0,0.11,12.65,0,0,0,0,0.71
26/01/02,610,0.54,27.73,28.54,28.13,25.26,3.92,-2.77,-4.49,-8.08,-6.49,-0.18,-3.68,-1.71,0,0,0.54,0,0.24,25.65,0,0,0,0,0.71
26/01/02,611,0.54,29.08,29.59,29.33,27.34,5.71,-4.54,-6.05,-9.93,-7.03,-0.41,-3.32,-1.2,0,0,0.54,0,0.31,28.53,0,0,0,0,0.7
26/01/02,612,0.54,30.05,30.33,30.19,28.83,5.92,-5.42,-5.82,-8.88,-5.92,-0.53,-2.07,-0.84,0,0,0.54,0,0.32,24.44,0,0,0,0,0.7
26/01/02,613,0.54,30.77,30.98,30.87,29.7,6,-5.99,-5.15,-8.89,-6.04,-0.61,-1.01,-0.73,0,0,0.54,0,0.35,22.97,0,0,0,0,0.7
26/01/02,614,0.54,31.34,31.62,31.48,29.63,6.11,-6.56,-4.91,-9,-6.29,-0.69,-0.53,-1.17,0,0,0.54,0,0.33,23.36,0,0,0,0,0.7
26/01/02,615,0.54,31.71,32.16,31.93,29.15,5.38,-6.72,-4.33,-8.71,-6.29,-0.74,-0.05,-1.75,0,0,0.54,0,0.27,23.03,0,0,0,0,0.71
26/01/02,616,0.54,31.71,32.33,32.02,28.19,3.53,-5.83,-2.51,-6.54,-5.17,-0.64,0.91,-2.41,0,0,0.54,0,0.19,17.64,0,0,0,0,0.71
26/01/02,617,0.54,31.59,32.42,32,27.26,2.37,-4.95,-1.01,-5.32,-4.96,-0.53,1.25,-2.96,0,0,0.54,0,0.15,15.15,0,0,0,0,0.71
26/01/02,618,0.54,31.18,32.05,31.61,26.19,0.23,-3.01,1.89,-1.53,-2.89,-0.26,2.31,-3.43,0,0,0.54,0,0.05,4.98,0,0,0,0,0.71
26/01/02,619,0.54,30.59,31.59,31.09,25.33,-1.07,-1.53,3.62,0.57,-2.2,-0.05,2.28,-3.63,0,0,0.54,0,0,0.48,0,0,0,0,0.71
26/01/02,620,0.54,30.13,31.24,30.68,24.54,-1.46,-0.69,3.94,1.3,-2.18,0.08,1.53,-3.87,0,0,0.54,0,0,0,0,0,0,0,0.71
26/01/02,621,0.54,29.78,30.94,30.36,24.08,-1.82,-0.05,3.9,1.66,-2.08,0.18,0.97,-3.95,0,0,0.54,0,0,0,0,0,0,0,0.71
26/01/02,622,0.54,29.47,30.65,30.06,23.5,-2.2,0.49,3.79,1.88,-1.93,0.27,0.58,-4.14,0,0,0.54,0,0,0,0,0,0,0,0.71
26/01/02,623,0.54,29.15,30.39,29.77,22.83,-2.33,0.94,3.65,2.06,-1.75,0.35,0.27,-4.4,0,0,0.54,0,0,0,0,0,0,0,0.71
27/01/02,624,0.54,28.8,30.14,29.47,21.73,-2.34,1.31,3.5,2.19,-1.56,0.41,0.04,-4.94,0,0,0.54,0,0,0,0,0,0,0,0.72
27/01/02,625,0.54,28.42,29.86,29.14,20.76,-2.65,1.69,3.46,2.39,-1.3,0.48,-0.04,-5.36,0,0,0.54,0,0,0,0,0,0,0,0.72
27/01/02,626,0.54,28.07,29.57,28.82,20.06,-3.03,2,3.41,2.57,-1.06,0.53,-0.13,-5.62,0,0,0.54,0,0,0,0,0,0,0,0.72
27/01/02,627,0.54,27.82,29.29,28.56,20.11,-3.15,2.21,3.28,2.67,-0.87,0.57,-0.29,-5.4,0,0,0.54,0,0,0,0,0,0,0,0.72
27/01/02,628,0.54,27.68,29.06,28.37,20.49,-2.99,2.25,2.99,2.57,-0.78,0.58,-0.49,-5.04,0,0,0.54,0,0,0,0,0,0,0,0.72
27/01/02,629,0.54,27.42,28.83,28.13,19.73,-3.06,2.31,2.8,2.52,-0.62,0.59,-0.51,-5.4,0,0,0.54,0,0,0,0,0,0,0,0.72
27/01/02,630,0.54,27.06,28.58,27.82,18.83,-3.21,2.48,2.79,2.66,-0.37,0.62,-0.41,-5.8,0,0,0.54,0,0,0,0,0,0,0,0.72
27/01/02,631,0.54,26.84,28.35,27.59,18.79,-3.08,2.52,2.66,2.66,-0.23,0.63,-0.45,-5.67,0,0,0.54,0,0,0,0,0,0,0,0.72
27/01/02,632,0.54,26.79,28.22,27.51,19.59,-2.55,2.15,1.99,1.78,-0.76,0.58,-0.89,-5.06,0,0,0.54,0,0.02,2.38,0,0,0,0,0.72
27/01/02,633,0.54,27.25,28.67,27.96,21.5,0,0.32,-0.72,-2.51,-3.61,0.31,-2.55,-4.01,0,0,0.54,0,0.12,14.1,0,0,0,0,0.71
27/01/02,634,0.54,28.45,29.71,29.08,23.96,3.45,-2.35,-4.06,-7.97,-6.82,-0.07,-3.89,-3.11,0,0,0.54,0,0.26,27.26,0,0,0,0,0.71
27/01/02,635,0.54,29.72,30.71,30.21,26.46,5.18,-4.15,-5.48,-9.34,-6.91,-0.31,-3.39,-2.24,0,0,0.54,0,0.31,28.81,0,0,0,0,0.71
27/01/02,636,0.54,30.63,31.33,30.98,28.15,5.08,-4.89,-5.11,-7.85,-5.5,-0.42,-2.01,-1.7,0,0,0.54,0,0.3,23.41,0,0,0,0,0.71
27/01/02,637,0.54,31.33,31.95,31.64,28.79,5.27,-5.43,-4.54,-8.4,-6.01,-0.49,-1.01,-1.74,0,0,0.54,0,0.35,22.99,0,0,0,0,0.71
27/01/02,638,0.54,31.79,32.48,32.14,28.34,4.92,-5.97,-4.39,-8.06,-5.86,-0.58,-0.61,-2.36,0,0,0.54,0,0.31,22.76,0,0,0,0,0.71
27/01/02,639,0.54,31.98,32.85,32.41,27.44,3.71,-5.8,-3.44,-7.13,-5.47,-0.58,-0.02,-3.11,0,0,0.54,0,0.25,21.03,0,0,0,0,0.71
27/01/02,640,0.54,31.76,32.71,32.23,26.41,1.51,-4.24,-0.56,-3.9,-3.84,-0.38,1.36,-3.67,0,0,0.54,0,0.13,12.26,0,0,0,0,0.71
27/01/02,641,0.54,31.59,32.8,32.2,25.63,1.2,-4.05,-0.28,-4.04,-4.67,-0.36,0.62,-4.11,0,0,0.54,0,0.15,14.78,0,0,0,0,0.71
27/01/02,642,0.54,31.33,32.51,31.92,24.96,-0.51,-2.48,1.92,-1.01,-2.9,-0.13,1.48,-4.39,0,0,0.54,0,0.06,6.47,0,0,0,0,0.72
27/01/02,643,0.54,30.86,32.03,31.44,24.39,-1.9,-0.93,3.78,1.28,-1.88,0.09,1.82,-4.48,0,0,0.54,0,0,0.52,0,0,0,0,0.72
27/01/02,644,0.54,30.41,31.65,31.03,23.7,-2.25,-0.17,4.06,1.9,-1.84,0.2,1.16,-4.65,0,0,0.54,0,0,0,0,0,0,0,0.72
27/01/02,645,0.54,29.98,31.34,30.66,22.96,-2.39,0.44,4.01,2.24,-1.71,0.3,0.66,-4.88,0,0,0.54,0,0,0,0,0,0,0,0.72
27/01/02,646,0.54,29.6,31.03,30.31,22.08,-2.71,0.94,3.91,2.47,-1.52,0.38,0.35,-5.25,0,0,0.54,0,0,0,0,0,0,0,0.72
27/01/02,647,0.54,29.21,30.71,29.96,21.26,-3.06,1.41,3.84,2.7,-1.28,0.46,0.12,-5.56,0,0,0.54,0,0,0,0,0,0,0,0.72
28/01/02,648,0.54,28.86,30.4,29.63,20.56,-3.18,1.77,3.7,2.86,-1.07,0.52,-0.13,-5.81,0,0,0.54,0,0,0,0,0,0,0,0.72
28/01/02,649,0.54,28.56,30.11,29.33,20.24,-3.29,2.05,3.53,2.97,-0.86,0.57,-0.32,-5.83,0,0,0.54,0,0,0,0,0,0,0,0.72
28/01/02,650,0.54,28.32,29.85,29.08,20.08,-3.02,2.19,3.26,2.93,-0.73,0.6,-0.53,-5.78,0,0,0.54,0,0,0,0,0,0,0,0.72
28/01/02,651,0.54,28.12,29.62,28.87,20.06,-2.79,2.26,2.99,2.82,-0.61,0.61,-0.63,-5.65,0,0,0.54,0,0,0,0,0,0,0,0.72
28/01/02,652,0.54,27.88,29.37,28.63,19.79,-3.14,2.33,2.84,2.77,-0.42,0.62,-0.55,-5.68,0,0,0.54,0,0,0,0,0,0,0,0.72
28/01/02,653,0.54,27.55,29.11,28.33,18.98,-3.39,2.47,2.79,2.84,-0.2,0.65,-0.47,-6.04,0,0,0.54,0,0,0,0,0,0,0,0.72
28/01/02,654,1.67,24,28.52,26.26,18.35,-3.09,4.87,4.76,6.15,1.71,1.05,1.05,-3.99,0,0,0.54,0,0,0,0,-16.91,-1.85,-5.07,3.33
28/01/02,655,0.54,24,27.91,25.96,18.76,-2.68,5.13,4.9,6.53,1.76,1.08,0.87,-3.69,0,0,0.54,0,0,0,0,-14.65,0,0,3.55
28/01/02,656,20.74,24,27.76,25.88,20.04,-1.83,3.56,2.44,4.11,0.61,0.83,-0.98,-2.79,-1,10.21,10.01,1.62,0.01,0.71,0,-26.88,0,0,7.92
28/01/02,657,23.83,24,27.92,25.96,22.54,0.37,2.38,0.47,1.2,-0.85,0.66,-2,-1.03,-0.53,10.21,10.01,3.23,0.07,7.85,0,-31.13,-11.57,-11.57,15.37
28/01/02,658,35.24,24,28.73,26.37,25.45,4.61,0.12,-2.76,-4.21,-3.58,0.35,-3.37,0.99,1.27,10.21,10.01,6.47,0.22,23.38,0,-42.37,-49.79,-58.18,6.65
28/01/02,659,43.6,24,29.29,26.64,28.06,6.48,-0.74,-3.16,-4.31,-2.8,0.26,-2.04,2.76,3.31,10.21,10.01,6.47,0.26,24.11,0,-49.59,-70.46,-95.79,6.67
28/01/02,660,49.34,24,29.75,26.87,29.31,7.64,-1.34,-2.93,-4.42,-2.66,0.19,-0.35,3.6,3.77,10.21,10.01,6.47,0.32,24.33,0,-53.68,-81.09,-121.66,6.54
28/01/02,661,49.09,24,29.94,26.97,29.38,7.16,-1.37,-2.07,-2.77,-1.63,0.19,1.37,3.64,2.78,10.21,10.01,4.85,0.29,20.63,0,-52.57,-73.54,-122.86,5.07
28/01/02,662,49.29,24,29.9,26.95,28.49,5.8,-1.06,-1.05,-1.24,-1.1,0.21,2.35,3.05,2.67,10.21,10.01,4.85,0.21,17.02,0,-51.36,-68.98,-123.73,5.15
28/01/02,663,51.1,24,29.99,26.99,27.63,5.49,-1.23,-1.2,-1.67,-1.81,0.16,1.91,2.47,3.06,10.21,10.01,6.47,0.23,19.5,0,-52.86,-71.81,-129.54,6.71
28/01/02,664,48.84,24,29.96,26.98,26.96,4.69,-0.76,-0.46,-0.88,-1.49,0.21,2.12,2.02,2.66,10.21,10.01,6.47,0.19,17.65,0,-51.89,-67.36,-119.37,6.77
28/01/02,665,46.16,24,29.76,26.88,26.76,3.58,0.04,0.74,0.59,-0.82,0.31,2.43,1.88,2.3,10.21,10.01,6.47,0.13,12.94,0,-50.12,-64.49,-107.32,6.69
28/01/02,666,39.61,24,29.37,26.69,26.42,2.36,1.13,2.16,2.48,0.07,0.45,2.69,1.65,0.76,10.21,10.01,3.23,0.07,6.87,0,-43.58,-49.96,-82.59,3.58
28/01/02,667,34.26,24,28.88,26.44,25.95,1.04,2.14,3.27,3.98,0.82,0.59,2.69,1.33,0.35,10.21,10.01,1.62,0.01,1.08,0,-38.65,-41.24,-60.83,2.16
28/01/02,668,10.01,28.52,28.74,28.63,25.05,-0.27,0.45,1.69,1.07,-0.74,0.27,0.52,-2.4,0,0,10.01,0,0,0,0,0,0,0,0.71
28/01/02,669,0.54,28.55,28.79,28.67,24.16,-1.17,0.28,0.95,0.2,-0.8,0.24,-0.03,-3.04,0,0,0.54,0,0,0,0,0,0,0,0.71
28/01/02,670,0.54,27.71,28.61,28.16,23.02,-1.51,0.98,1.44,0.97,-0.39,0.35,0.09,-3.26,0,0,0.54,0,0,0,0,0,0,0,0.71
28/01/02,671,0.54,27.37,28.41,27.89,22.06,-1.91,1.32,1.62,1.38,-0.21,0.41,-0.05,-3.7,0,0,0.54,0,0,0,0,0,0,0,0.71
29/01/02,672,0.54,27.06,28.21,27.63,20.99,-2.13,1.58,1.7,1.69,-0.06,0.45,-0.22,-4.25,0,0,0.54,0,0,0,0,0,0,0,0.71
29/01/02,673,0.54,26.76,28.01,27.38,20.19,-2.32,1.83,1.77,1.97,0.1,0.49,-0.34,-4.61,0,0,0.54,0,0,0,0,0,0,0,0.72
29/01/02,674,0.54,26.49,27.8,27.14,19.5,-2.56,2,1.8,2.17,0.24,0.52,-0.42,-4.91,0,0,0.54,0,0,0,0,0,0,0,0.72
29/01/02,675,0.54,26.26,27.59,26.92,19.2,-2.63,2.14,1.79,2.32,0.36,0.54,-0.52,-4.97,0,0,0.54,0,0,0,0,0,0,0,0.72
29/01/02,676,0.54,26.06,27.4,26.73,18.83,-2.59,2.18,1.7,2.37,0.44,0.55,-0.62,-5.1,0,0,0.54,0,0,0,0,0,0,0,0.72
29/01/02,677,0.54,26.01,27.24,26.63,19.85,-2.29,2.14,1.54,2.3,0.46,0.54,-0.72,-4.33,0,0,0.54,0,0,0,0,0,0,0,0.71
29/01/02,678,0.67,24,26.94,25.47,20.6,-1.9,3.22,2.43,3.71,1.44,0.72,-0.05,-2.39,0,0,0.54,0,0,0,0,-9.83,-0.57,-0.57,3.36
29/01/02,679,0.54,24,26.59,25.3,20.91,-1.84,3.35,2.59,3.91,1.51,0.74,0,-2.17,0,0,0.54,0,0,0,0,-8.76,0,0,3.58
29/01/02,680,20.74,24,26.63,25.32,21.66,-1.12,1.77,0.36,1.54,0.13,0.49,-1.63,-1.64,0,10.21,10.01,1.62,0.01,1.67,0,-22.68,0,0,10.65
29/01/02,681,24.01,24,27.02,25.51,23.06,0.93,0.49,-1.61,-1.39,-1.42,0.31,-2.62,-0.66,-0.1,10.21,10.01,3.23,0.09,10.27,0,-26.79,-12.38,-12.38,16.33
29/01/02,682,33.41,24,27.67,25.84,24.64,3.5,-1.05,-3.51,-4.46,-2.98,0.1,-3.19,0.43,0.33,10.21,10.01,6.47,0.19,19.53,0,-34.34,-37.63,-49.96,6.53
29/01/02,683,39.51,24,28.42,26.21,26.2,5.82,-2.18,-4.36,-6.42,-3.74,-0.03,-2.58,1.5,1.68,10.21,10.01,6.47,0.28,25.99,0,-41.29,-52.64,-77.4,6.6
29/01/02,684,43.94,24,28.9,26.45,27.24,6.58,-2.61,-3.94,-5.2,-2.71,-0.07,-1.06,2.21,3.27,10.21,10.01,6.47,0.31,23.88,0,-46.28,-63,-97.31,6.87
29/01/02,685,44.25,24,29.16,26.58,27.69,6.32,-2.66,-3.16,-3.65,-2,-0.07,0.31,2.51,1.35,10.21,10.01,4.85,0.29,21.17,0,-44.85,-59.25,-101.05,4.93
29/01/02,686,44.9,24,29.32,26.66,27.55,5.71,-2.52,-2.39,-2.89,-2.01,-0.07,1.15,2.42,1.82,10.21,10.01,4.85,0.26,20.1,0,-46.06,-59.98,-104.01,5.08
29/01/02,687,46.37,24,29.5,26.75,27.21,5.61,-2.49,-2.08,-2.86,-2.38,-0.08,1.27,2.19,3.14,10.21,10.01,6.47,0.24,20.98,0,-49.47,-66.17,-108.25,6.85
29/01/02,688,45.66,24,29.53,26.77,26.73,4.89,-1.89,-1.03,-1.66,-1.88,0,1.81,1.86,2.51,10.21,10.01,6.47,0.19,17.98,0,-48.71,-62.89,-105.08,6.77
29/01/02,689,43.28,24,29.28,26.64,26.31,3.43,-0.76,0.71,0.52,-0.87,0.15,2.53,1.58,1.65,10.21,10.01,6.47,0.11,10.89,0,-45.95,-57.97,-94.36,6.57
29/01/02,690,38.85,24,28.96,26.48,25.76,2.3,0.18,1.81,1.86,-0.41,0.27,2.55,1.2,0.91,10.21,10.01,3.23,0.07,6.95,0,-40.55,-45.23,-79.15,3.8
29/01/02,691,33.49,24,28.47,26.24,25.13,0.72,1.32,3.08,3.54,0.46,0.43,2.68,0.77,0.22,10.21,10.01,1.62,0.01,0.8,0,-35.36,-36.9,-57.36,2.18
29/01/02,692,10.01,28.1,28.29,28.2,24.34,-0.8,0.06,1.84,1.09,-0.83,0.18,0.71,-2.61,0,0,10.01,0,0,0,0,0,0,0,0.71
29/01/02,693,0.54,27.88,28.3,28.09,23.63,-1.31,0.11,1.26,0.52,-0.84,0.19,0.08,-2.95,0,0,0.54,0,0,0,0,0,0,0,0.71
29/01/02,694,0.54,27.26,28.13,27.69,22.84,-1.17,0.71,1.59,1.13,-0.54,0.29,-0.01,-3.08,0,0,0.54,0,0,0,0,0,0,0,0.71
29/01/02,695,0.54,27,27.96,27.48,22.19,-1.51,1.01,1.65,1.37,-0.41,0.34,-0.13,-3.36,0,0,0.54,0,0,0,0,0,0,0,0.71
30/01/02,696,0.54,26.77,27.79,27.28,21.56,-1.63,1.23,1.65,1.54,-0.29,0.37,-0.24,-3.64,0,0,0.54,0,0,0,0,0,0,0,0.71
30/01/02,697,0.54,26.56,27.63,27.1,21.11,-1.74,1.4,1.64,1.66,-0.19,0.4,-0.32,-3.81,0,0,0.54,0,0,0,0,0,0,0,0.71
30/01/02,698,0.54,26.37,27.46,26.92,20.75,-1.97,1.55,1.63,1.76,-0.08,0.43,-0.36,-3.94,0,0,0.54,0,0,0,0,0,0,0,0.71
30/01/02,699,0.54,26.2,27.29,26.75,20.66,-2.11,1.65,1.59,1.84,0.02,0.44,-0.42,-3.88,0,0,0.54,0,0,0,0,0,0,0,0.71
30/01/02,700,0.54,26.07,27.14,26.6,20.58,-2.11,1.7,1.51,1.86,0.08,0.45,-0.52,-3.85,0,0,0.54,0,0,0,0,0,0,0,0.71
30/01/02,701,0.54,25.89,26.99,26.44,20.19,-2.07,1.74,1.43,1.9,0.16,0.46,-0.58,-4,0,0,0.54,0,0,0,0,0,0,0,0.71
30/01/02,702,0.54,24,26.66,25.33,19.88,-2.15,2.87,2.4,3.41,1.12,0.65,0.11,-2.9,0,0,0.54,0,0,0,0,-8.01,0,0,2.61
30/01/02,703,0.54,24,26.32,25.16,19.86,-2.14,3.01,2.52,3.61,1.16,0.67,0.05,-2.91,0,0,0.54,0,0,0,0,-6.64,0,0,2.34
30/01/02,704,20.74,24,26.36,25.18,20.59,-1.48,1.5,0.33,1.38,-0.14,0.43,-1.62,-2.4,-0.11,10.21,10.01,1.62,0.01,1.41,0,-20.43,0,0,6.86
30/01/02,705,21.28,24,26.66,25.33,21.88,0.01,0.5,-1.24,-0.76,-1.18,0.29,-2.37,-1.49,-0.68,10.21,10.01,3.23,0.07,7.66,0,-23.4,-0.08,-0.08,12.54
30/01/02,706,27.56,24,27.18,25.59,23.65,2.32,-0.83,-2.93,-3.31,-2.58,0.1,-2.97,-0.25,-0.36,10.21,10.01,6.47,0.15,15.12,0,-30.01,-23.61,-23.61,14.44
30/01/02,707,32.5,24,28.06,26.03,25.4,5.49,-2.36,-4.56,-6.97,-4.45,-0.09,-2.99,0.95,1.01,10.21,10.01,6.47,0.28,26.31,0,-37.89,-45.02,-45.85,6.61
30/01/02,708,36.89,24,28.62,26.31,26.94,6.59,-2.83,-4.18,-5.73,-3.15,-0.12,-1.31,2,2.87,10.21,10.01,6.47,0.31,23.98,0,-43.99,-58.98,-65.61,6.81
30/01/02,709,39.85,24,28.87,26.43,27.81,6.2,-2.77,-3.14,-3.78,-2.2,-0.11,0.38,2.59,2.35,10.21,10.01,4.85,0.27,19.87,0,-44.05,-58.72,-81.28,5.19
30/01/02,710,41.68,24,29.21,26.61,28.13,6.75,-2.98,-2.83,-4.31,-3,-0.14,1.05,2.8,2.9,10.21,10.01,4.85,0.3,22.14,0,-46.92,-62.86,-89.49,5.26
30/01/02,711,40.99,24,29.36,26.68,27.83,6,-2.73,-2.07,-2.92,-2.31,-0.12,1.77,2.6,3.17,10.21,10.01,6.47,0.23,19.35,0,-48.93,-68.56,-84.04,6.68
